fecha,categoria,instrumento,contrato,metrica,valor,origen,sin_sesion,hora_captura_utc
2026-05-28,barchart_front,Petroleo,CLN26,open,89.11,captura_vivo_hora_desconocida,,
2026-05-28,barchart_front,Petroleo,CLN26,open_int,264263,captura_vivo_hora_desconocida,,
2026-05-28,barchart_front,Petroleo,CLN26,previous,88.68,captura_vivo_hora_desconocida,,
2026-05-28,barchart_front,Petroleo,CLN26,volume,85298,captura_vivo_hora_desconocida,,
2026-05-28,divisas,EUR a USD,,compra,1.163132,,,
2026-05-28,divisas,EUR a USD,,venta,1.163132,,,
2026-05-28,divisas,USD a COP,,compra,3670.042314,,,
2026-05-28,divisas,USD a COP,,venta,3670.042314,,,
2026-05-28,divisas,USD a PEN,,compra,3.414,,,
2026-05-28,divisas,USD a PEN,,venta,3.421,,,
2026-05-28,sunat_categoria,BLANCAS,,declaraciones,1,,,
2026-05-28,sunat_categoria,BLANCAS,,fob,77528.28,,,
2026-05-28,sunat_categoria,BLANCAS,,peso_kg,149900,,,
2026-05-28,sunat_categoria,CARBURANTE,,declaraciones,0,,,
2026-05-28,sunat_categoria,CARBURANTE,,fob,0,,,
2026-05-28,sunat_categoria,CARBURANTE,,peso_kg,0,,,
2026-05-28,sunat_categoria,ETILICO,,declaraciones,0,,,
2026-05-28,sunat_categoria,ETILICO,,fob,0,,,
2026-05-28,sunat_categoria,ETILICO,,peso_kg,0,,,
2026-05-28,sunat_categoria,RUBIAS,,declaraciones,1,,,
2026-05-28,sunat_categoria,RUBIAS,,fob,152669.86,,,
2026-05-28,sunat_categoria,RUBIAS,,peso_kg,374200,,,
2026-05-28,sunat_importador,20100093830,,declaraciones,1,,,
2026-05-28,sunat_importador,20100093830,,fob,77528.28,,,
2026-05-28,sunat_importador,20603624913,,declaraciones,1,,,
2026-05-28,sunat_importador,20603624913,,fob,152669.86,,,
2026-05-28,sunat_marca,INCAUCA,,fob,77528.28,,,
2026-05-28,sunat_marca,PICHICHI,,fob,152669.86,,,
2026-05-28,sunat_pais,Colombia,CO,fob,230198.14,,,
2026-05-28,sunat_total,,,total_declaraciones,2,,,
2026-05-28,sunat_total,,,total_fob_usd,230198.14,,,
2026-05-28,sunat_total,,,total_importadores,2,,,
2026-05-28,sunat_total,,,total_peso_kg,524100,,,
2026-06-01,barchart_curva,Ethanol,D2M26,intradia,715,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Ethanol,D2N26,intradia,762.5,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Ethanol,D2N27,intradia,620,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWH27,intradia,448.4,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWK27,intradia,450.3,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWQ26,intradia,450,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWQ27,intradia,449.7,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWV26,intradia,444.5,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,LON5,SWZ26,intradia,443.4,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBH27,intradia,15.82,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBK27,intradia,15.62,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBN26,intradia,14.45,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBN27,intradia,15.63,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBV26,intradia,14.94,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,NY11,SBV27,intradia,15.89,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLN26,intradia,91.98,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLQ26,intradia,89.3,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLU26,intradia,86.5,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLV26,intradia,83.99,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLX26,intradia,81.98,captura_vivo_hora_desconocida,,
2026-06-01,barchart_curva,Petroleo,CLZ26,intradia,80.22,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,change,19.333,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,high,715,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,intradia,715,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,low,715,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,open,0,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,open_int,669,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,previous,695.667,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,Ethanol,D2M26,volume,25,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,change,11.8,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,high,452.7,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,intradia,450,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,low,440.4,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,open,440.4,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,open_int,60053,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,previous,438.2,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,LON5,SWQ26,volume,20478,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,NY11,SBN26,change,0.39,captura_vivo_hora_desconocida,,
2026-06-01,barchart_front,NY11,SBN26,high,14.58,captura_vivo_hora_desconocida,,
